id,name,size,serving_per_bag,calorie,carbohydrate,protein,fat,saturated fat,trans fat,sodium,sugar,含麩質之穀物及其製品,堅果類、種子類及其製品,大豆及其製品,奇異果及其製品,牛奶、羊奶及其製品,甲殼類及其製品(蝦類、蟹類),芒果及其製品,芝麻及其製品,花生及其製品,蛋類及其製品,軟體動物類及其製品(頭足類、螺貝類),魚類及其製品,不含牛肉,不含豬肉,不含禽肉,不含海鮮,不含花生,不含堅果,不含芝麻,不含麩質,不含大豆,不含蛋品,不含牛/羊奶,全素,蛋素,奶素,奶蛋素,植物五辛素
413771,ＦＭＣ旨味日式綠,350.0,2,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
426671,ＦＭＣ阿里山金萱烏龍茶,450.0,1,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
432274,ＦＭＣ蜜桃春烏龍,450.0,1,145.6,36.4,0.0,0.0,0.0,0.0,14.0,32.8,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
432288,ＦＭＣ葡柚四季青,450.0,0,172.8,43.2,0.0,0.0,0.0,0.0,5.8,39.2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
437129,ＦＭＣ桂花金烏龍,450.0,1,0.0,0.0,0.0,0.0,0.0,0.0,68.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
469077,ＦＭＣ翠玉烏龍茶,450.0,1,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
472486,ＦＭＣ鮮榨西瓜汁,265.0,1,101.0,22.5,2.1,0.3,0.0,0.0,5.3,21.5,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
508081,ＦＭＣ紅柚梅果綠,325.0,2,156.0,39.0,0.0,0.0,0.0,0.0,81.0,38.0,1,1,1,0,1,0,1,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
514420,ＦＭＣ１００％葡萄汁,265.0,1,151.8,36.0,1.3,0.3,0.0,0.0,0.5,34.4,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
536703,ＰＬＵＳ冷萃咖啡,280.0,1,10.0,2.2,0.3,0.0,0.0,0.0,21.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
536717,ＦＭＣ海鹽荔枝飲,320.0,1,147.0,36.8,0.0,0.0,0.0,0.0,163.0,35.8,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
536721,ＦＭＣ荔枝蘋果烏龍茶,450.0,1,198.0,48.6,0.9,0.0,0.0,0.0,2.7,45.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
537309,ＦＭＣ黑拿鐵,265.0,1,95.3,21.2,1.5,0.5,0.0,0.0,3.2,15.1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
538646,ＦＭＣ石榴荔枝蜂蜜水,320.0,1,118.4,29.1,0.5,0.0,0.0,0.0,2.6,25.9,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
566190,ＦＭＣ冷壓椰子水８７０ｍｌ,870.0,1,208.8,52.2,0.0,0.0,0.0,0.0,78.3,44.4,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
573630,ＦＭＣ橘柚蜂蜜水,320.0,1,124.2,31.0,0.0,0.0,0.0,0.0,0.6,29.8,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
574018,ＦＭＣ黃金甘露,300.0,1,159.9,36.0,0.6,1.5,0.0,0.0,0.3,32.4,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2910149,芭樂檸檬青茶,450.0,1,225.2,54.0,1.4,0.4,0.0,0.0,4.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2910399,ＦＭＣ四季春青茶,450.0,1,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2910517,翡翠檸檬茶,650.0,1,289.0,72.2,0.0,0.0,0.0,0.0,46.0,64.4,1,1,1,0,1,0,1,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2920023,鮮榨蘋果汁,265.0,1,135.0,32.0,0.8,0.5,0.0,0.0,8.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2920378,海鹽檸檬飲,320.0,1,142.0,35.5,0.0,0.0,0.0,0.0,141.0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2920578,ＦＭＣ楊枝甘露,300.0,1,177.3,39.0,0.6,2.1,1.8,0.0,6.0,30.0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2920582,ＦＭＣ紫拿鐵,265.0,1,153.0,35.8,1.9,0.3,0.0,0.0,17.2,30.2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2920596,ＦＭＣ綠拿鐵,265.0,1,143.6,31.8,2.9,0.5,0.0,0.0,13.2,26.2,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2920623,ＦＭＣ冷壓椰子水,320.0,1,77.0,19.2,0.0,0.0,0.0,0.0,29.0,16.3,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2921001,胡蘿蔔綜合蔬果汁,265.0,1,114.0,25.0,2.4,0.5,0.0,0.0,127.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2921015,鮮榨椪柑原汁,265.0,1,132.0,30.0,1.6,0.5,0.0,0.0,8.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2950038,蜂蜜水,320.0,1,82.0,20.5,0.0,0.0,0.0,0.0,0.0,19.8,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2950060,檸檬蜂蜜水,320.0,1,128.0,32.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3110099,古早味紅茶,350.0,2,72.8,17.8,0.4,0.0,0.0,0.0,59.5,16.8,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3130061,四季春青茶,350.0,2,0.0,0.0,0.0,0.0,0.0,0.0,51.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3130198,ＦＭＣ金萱二十七,350.0,2,0.0,0.0,0.0,0.0,0.0,0.0,53.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3154164,菊花涼茶,260.0,2,44.7,11.2,0.0,0.0,0.0,0.0,29.0,9.9,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3440244,小分子檸檬氣泡水,250.0,2,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
91119,ＦＭＣ益生菌枇杷膏硬喉糖,3.6,7,13.2,3.3,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
459284,ＦＭＣ莓果腰果,7.0,5,37.3,3.6,1.0,2.1,0.6,0.0,4.0,1.5,1,1,1,1,1,0,1,1,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475448,無籽橄欖鮮果乾,10.0,5,29.6,7.3,0.1,0.0,0.0,0.0,112.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
532113,芭樂柳橙ＱＱ軟糖,42.0,1,145.3,33.6,2.5,0.1,0.04,0.0,43.0,16.8,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
564134,水蜜桃鮮果乾,11.0,3,36.0,8.9,0.1,0.0,0.0,0.0,3.0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
564152,紅酒釀蘋果,23.0,1,78.2,19.8,0.2,0.0,0.0,0.0,2.0,16.6,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
573694,歐維氏８５％醇黑巧克力,36.0,1,221.0,13.7,3.7,16.8,9.4,0.0,3.0,5.3,1,1,1,0,1,0,1,1,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3630039,歐維氏８５％醇黑巧克力,5.5,8,34.0,2.1,0.6,2.6,1.4,0.0,1.0,0.8,1,1,0,0,1,0,1,1,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3811364,ＦＭＣ雙色脆薯片,85.0,1,425.0,58.7,2.6,20.0,8.7,0.0,57.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3820088,海鹽薯條,20.5,2,116.0,11.0,1.2,7.5,3.4,0.0,43.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3830049,海鹽地瓜條,20.5,2,119.0,11.3,0.6,7.9,3.5,0.0,54.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3830526,乖乖奶油椰子,26.0,2,113.0,21.3,1.6,2.4,1.7,0.0,57.0,7.3,1,1,1,0,1,1,1,1,1,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3860563,海鹽焦糖雙味爆米花,60.0,1,297.0,40.9,2.4,13.8,9.4,0.0,346.0,17.5,0,1,1,0,1,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3860872,經典鹹甜爆米花,50.0,2,272.0,30.5,2.0,15.8,13.6,0.0,215.0,14.0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3925040,新貴派大格酥陽光檸檬,8.1,12,44.0,5.0,0.2,2.6,1.5,0.0,5.0,1.6,1,1,1,0,1,0,1,1,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3925086,新貴派大格酥焙烤花生,8.1,12,46.0,4.6,0.5,2.8,1.4,0.0,11.0,2.5,1,1,1,0,1,0,1,1,1,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3960739,鮮乳餅,50.0,1,225.9,33.8,4.5,8.1,4.9,0.4,85.0,6.6,1,0,1,0,1,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4030553,ＦＭＣ夏威夷果,25.0,1,194.7,1.0,2.0,20.3,2.8,0.0,3.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4030567,ＦＭＣ大顆蜂蜜腰果,30.0,1,174.6,9.9,5.4,12.6,3.0,0.0,4.0,3.3,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4030585,ＦＭＣ大顆蒜味杏仁果,38.0,1,248.9,5.3,9.9,20.9,1.9,0.0,133.0,1.9,1,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4030599,ＦＭＣ每日６纖果,48.0,1,261.3,17.8,8.6,17.3,1.4,0.0,21.0,10.1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4110020,土芒果青鮮果乾,11.0,3,42.9,9.6,0.9,0.1,0.0,0.0,7.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4110034,愛文芒果條,19.0,2,64.2,15.2,0.4,0.2,0.0,0.0,2.0,9.1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4110048,檸檬鮮果乾,10.0,3,35.7,8.6,0.1,0.1,0.0,0.0,28.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4110070,草莓鮮果乾,7.0,5,22.8,5.6,0.1,0.0,0.0,0.0,0.0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4110139,全果蔓越莓乾,38.0,1,134.4,32.7,0.0,0.4,0.0,0.0,4.0,23.2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4110234,芭樂鮮果乾,15.0,3,51.0,12.0,0.3,0.2,0.0,0.0,29.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4110339,洛神花鮮果乾,10.0,3,35.2,8.8,0.0,0.0,0.0,0.0,1.0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4128807,原味香鐵蛋,30.0,1,85.0,2.8,5.9,5.6,2.0,0.0,144.2,1.6,1,0,1,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
28467,ＦＭＣ紅燒牛腩,180.0,1,118.1,7.4,15.7,2.9,0.7,0.0,1033.0,3.4,1,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
28471,ＦＭＣ三杯雞杏鮑菇,180.0,1,255.6,17.6,12.4,15.1,3.6,0.0,1012.0,6.5,1,0,1,0,0,0,0,1,0,0,0,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
351056,蔬食素咖哩,180.0,1,167.0,20.2,4.1,7.7,1.8,0.0,749.0,4.1,1,1,1,0,0,0,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
351074,西魯肉,180.0,1,126.0,5.8,7.9,7.9,1.1,0.0,697.0,0.0,1,0,1,0,0,1,0,1,0,0,0,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
559414,藜麥多穀飯,200.0,1,307.0,59.6,7.6,4.2,0.2,0.0,20.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
559432,頂級黑纖米,200.0,1,328.0,61.2,8.6,5.4,0.6,0.0,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
559446,素油飯,200.0,1,411.0,70.8,12.2,8.8,1.2,0.0,614.0,1.6,1,0,1,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4440011,ＦＭＣ藜麥穀物飯,180.0,1,282.4,55.6,7.0,5.6,1.1,0.0,14.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4440025,ＦＭＣ黑纖米飯,180.0,1,261.4,56.2,5.4,4.3,1.1,0.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
